Nome: BELEM;;;;;;;;;
Codigo Estacao: 82191;;;;;;;;;
Latitude: -1.43583333;;;;;;;;;
Longitude: -48.43722221;;;;;;;;;
Altitude: 7.13;;;;;;;;;
Situacao: Operante;;;;;;;;;
Data Inicial: 1990-01-01;;;;;;;;;
Data Final: 2023-10-01;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;
;;;;;;;;;
Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(ï¿½ï;TEMPERATURA MEDIA COMPENSADA, DIARIA(ï¿½ï;TEMPERATURA MINIMA, DIARIA(ï¿½ï;UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
29/12/1993;1;8,6;8,1;32,4;26,5;22,2;82,5;62;1,8
30/12/1993;1,6;5,6;2,4;31;26,66;23,4;87,5;77;2,466667
31/12/1993;1,3;2;1,9;30,1;26,16;23,4;93,25;88;1,1
01/01/1994;0,9;5,4;6,1;30,7;26,22;23,2;88,75;76;1,066667
02/01/1994;1;3,6;45,5;29,7;25,98;23,8;91,75;86;1,433333
03/01/1994;1;0;26,9;25,4;24,12;22,4;95;89;1,733333
04/01/1994;0,4;0,4;35,3;28;25,22;22,5;90,75;82;1,1
05/01/1994;1,1;3,6;0,3;30,4;26,64;23,6;89;83;1,266667
06/01/1994;1,5;2,8;4,9;30,6;25,68;23,6;91,25;86;1,866667
07/01/1994;1;5,6;9;30,4;26,2;23,4;89;77;0,966667
08/01/1994;1,2;4,9;3,9;31,5;27,08;24;82,5;74;1,933333
09/01/1994;1,8;3,8;0,6;31,4;26,56;23,7;89,25;82;1,9
10/01/1994;1,2;6,4;18,4;30,9;26,7;24;87;77;1,433333
11/01/1994;1,7;8;31,5;31;null;23;null;75;2,65
12/01/1994;1,2;2,1;0,2;30,2;26,14;23,1;87,25;77;1,6
13/01/1994;1,4;5;16,3;30,3;25,86;22,8;87,25;73;1,1
14/01/1994;1,5;3,1;0;30,1;26,4;23,4;92;82;0,866667
15/01/1994;0,9;3,7;25;30,1;25,92;24,1;94;89;1,533333
16/01/1994;1;0,9;8,5;28,1;25,06;23,2;96;93;1,466667
17/01/1994;0,5;0,3;51,9;28,3;25,3;22,4;88,5;77;0,9
18/01/1994;1,2;4,8;4,6;30,6;26,1;24,3;87,25;68;1,933333
19/01/1994;1,3;3,9;1,1;28,9;26,02;23,8;89;79;1,133333
20/01/1994;1,1;3,9;3,6;29,9;26,14;23,2;87;81;1,633333
21/01/1994;1,3;4,5;0;29,9;25,88;23,7;87;79;1,3
22/01/1994;1,3;5,9;0,8;30,2;26,52;23,6;87,75;81;1,3
23/01/1994;1,3;4,4;0,5;30,5;26,32;23,5;90,5;87;2,566667
24/01/1994;1,1;7,2;14,8;31,2;26,92;23,6;87,75;84;2,533333
25/01/1994;1,2;6,5;2,2;31,5;26,74;24,2;85,5;72;1,966667
26/01/1994;1,8;4,6;4,4;30,6;25,56;22,8;91,25;85;1,2
27/01/1994;0,8;6,3;15,8;31,8;26,12;23,2;84,25;64;1,766667
28/01/1994;1,8;4,1;0,3;30,9;27,24;23,8;86,75;83;1,133333
29/01/1994;1,4;0,2;0,1;27,9;25,1;23,6;90,25;79;1,7
30/01/1994;1,1;1,8;0,2;28,7;25,74;23,7;87,75;77;1,066667
31/01/1994;1,2;3,6;3,9;30,5;26,1;23,8;93,25;90;1,566667
01/02/1994;0,9;2,3;117,4;29,2;24,92;21,8;89,75;76;1,366667
02/02/1994;1,4;1,6;1,2;30,4;25,52;23,4;94;89;1,5
03/02/1994;0,9;4;25,4;30,7;25,56;22,2;92;85;0,666667
04/02/1994;1;5,6;0,4;31,4;26,28;23;89,75;78;1,633333
05/02/1994;1,3;8,3;0,3;31;26,38;23,2;88,5;82;2,133333
06/02/1994;1,5;4,3;10,7;30,8;26,34;24;93;91;0,733333
07/02/1994;1,2;4,1;6,8;30,5;25,6;23,2;92,5;87;1,6
08/02/1994;1,1;2,6;8,7;31,3;25,84;23;88,75;71;1,4
09/02/1994;1;3,6;6,6;30;25,64;22,8;91,5;84;0,766667
10/02/1994;0,9;3,1;5,5;28,6;25,16;22,9;89,25;83;1,7
11/02/1994;1,1;3,8;6,1;30;25,6;22,9;90,25;81;1,866667
12/02/1994;1;4,6;29,5;30;26,08;23,1;86,75;72;1,333333
13/02/1994;1,5;2,4;0;29,6;25,66;23,4;92,5;83;0,933333
14/02/1994;0,7;2,3;38,5;29,7;25,44;23;90;75;1,9
15/02/1994;1,1;2;2,6;29,2;25,86;23,4;93,75;91;1,133333
16/02/1994;0,7;3,7;7,9;30,4;25,72;23,4;95,5;92;0,7
17/02/1994;0,8;6,9;15,8;31,4;26,54;23,4;88,75;75;2,066667
18/02/1994;1,5;2,8;11,1;29,9;26,06;24;88,25;74;1,866667
19/02/1994;1,3;2,6;6,7;30;26,08;23,2;90,75;84;1,566667
20/02/1994;0,7;4;6,4;30,5;26,02;23,5;88,5;77;2,566667
21/02/1994;1;2,9;44,5;28,5;25,92;24;91,25;86;1,4
22/02/1994;1;4;12,5;30,7;25,8;23;94,5;89;0,766667
23/02/1994;0,8;2,9;24,4;29,5;26;23;91;87;0,933333
24/02/1994;0,7;6,9;22,3;32;26,46;23,2;88,25;75;1,466667
25/02/1994;1,6;6,9;7,3;31,7;26,6;24;89,75;80;1,8
26/02/1994;1,3;5;19,4;31,2;26,12;23,2;86,5;69;1,733333
27/02/1994;1,4;0;7,7;28,7;25,88;24,5;90;78;1,1
28/02/1994;1,1;2,8;1;29,3;25,58;24;89,5;75;2,3
01/03/1994;1,2;6,5;2,8;30,6;25,96;23;86,5;76;2,233333
02/03/1994;1,5;3,4;15,9;29,8;26,26;23,9;92,25;86;2,166667
03/03/1994;0,9;4,2;3;31,4;26,06;24;91,25;81;1,433333
04/03/1994;0,9;1,7;15,7;31;25,98;24;93,25;91;0,7
05/03/1994;1;0,4;11,2;28;24,26;22,9;96,5;93;1,133333
06/03/1994;0,3;0,2;77;26,7;23,68;22,1;95,5;93;1,1
07/03/1994;0,5;5,7;3,4;30,6;25,3;21,6;85,75;70;1,3
08/03/1994;1,6;2,7;0,6;29,8;25,2;23,4;92,25;83;1,933333
09/03/1994;1;4,9;13,9;30,8;25,56;23;89,25;74;1,633333
10/03/1994;1;5,8;26,7;31,6;25,64;23;87,5;67;1,166667
11/03/1994;1,1;5;23,6;31,5;25,92;22,8;92;87;1,566667
12/03/1994;1,2;8,7;0,1;31,1;27;22,8;83,75;78;1,833333
13/03/1994;1,7;6,6;5,6;31,7;27,04;23,4;83,75;77;2,033333
14/03/1994;1,6;4,8;0,1;30,1;25,9;23,2;89;81;2,033333
15/03/1994;1,1;3;20;30,5;25,88;22,9;90,25;78;2,233333
16/03/1994;0,9;3;13,4;30,4;26,46;23,9;87,75;69;1,366667
17/03/1994;1,3;3,3;0,2;30;25,64;23,6;93,5;89;1,4
18/03/1994;0,8;4;22,8;30,1;26;23,4;88,25;80;2,133333
19/03/1994;1,1;7;9,9;31,2;26,92;24;88,5;81;2,533333
20/03/1994;1,1;0,3;11,2;27,4;24,92;23,7;95,25;92;0,5
21/03/1994;0,4;6,3;19,4;29,9;25,56;22,6;91;78;1,466667
22/03/1994;1,2;0,7;6,8;29,2;25,22;23,7;96;94;1,333333
23/03/1994;0,5;3,2;38,3;31,1;25,22;23;92;77;1,433333
24/03/1994;0,9;3,8;9,7;31,1;26,06;23;86,5;72;1,566667
25/03/1994;1,6;3,9;0,2;30,8;25,62;23,2;92,5;88;2,3
26/03/1994;0,9;0;16,1;28,9;25,02;23,4;90,75;78;2,166667
27/03/1994;1;2,4;0,2;29;25,4;22,6;95,25;89;0,7
28/03/1994;0,7;2,7;19,5;30;25,9;23,2;93;85;1,6
29/03/1994;0,6;4,2;29;30,2;25,36;23;93;87;2,2
30/03/1994;0,8;4,3;17,2;31;25,96;22,8;93,5;89;1,666667
31/03/1994;1;4,3;26,1;30,1;25,82;23,4;91,5;84;1,733333
01/04/1994;0,7;3;13,3;29,9;25,76;22,3;90,25;84;2,2
02/04/1994;0,8;2,3;7,5;31,2;26,02;22,8;89,5;84;1,533333
03/04/1994;1,1;3,7;20,3;29,7;25,78;23,2;93,75;86;1,6
04/04/1994;0,7;5,1;14,6;30,2;26,22;23,4;92,5;83;1,3
05/04/1994;1;3,1;5,4;29,8;25,9;23,4;94,25;90;1,033333
06/04/1994;0,7;2;22,1;30,3;25,48;23,8;90,5;75;1,333333
07/04/1994;0,8;4;0,6;31,1;26,42;23,6;90,25;82;1,466667
08/04/1994;1,2;5,1;3,8;30,6;26,48;23,6;87,75;77;0,866667
09/04/1994;1,1;0,3;5;29,4;25,42;23,6;96;93;0,7
10/04/1994;0,6;0,2;63,1;28;24,9;23,4;95,5;93;1
11/04/1994;0,5;6;6,7;30,5;25,42;22,6;92;85;1,033333
12/04/1994;1,4;7,1;2,7;31;26,58;23,7;88;77;1,433333
13/04/1994;1,3;4,6;5,4;30,8;25,96;22,8;86,5;70;2,333333
14/04/1994;1,6;5,7;0;30,7;25,94;23,4;86,75;75;1,9
15/04/1994;1,2;4,4;29,4;29,3;25,74;23;90;79;1,433333
16/04/1994;1,4;5;0,5;31,1;26,54;23,6;90,5;81;1,833333
17/04/1994;1,1;4,4;2,9;30,1;26,2;23,7;91,75;87;1,6
18/04/1994;1;1,5;5,3;29,6;25,44;23,6;93,75;86;1,733333
19/04/1994;0,6;6,5;19,9;31,7;26,18;22,2;87,5;71;2
20/04/1994;1,4;5,2;39,4;31,5;26,22;23,3;91,25;82;0,6
21/04/1994;1;4,8;31,4;30,8;26,1;23,1;92,75;87;1,8
22/04/1994;1;6,6;17,1;31,3;26,34;23,6;89,75;78;1,533333
23/04/1994;1,2;5,5;11;31,6;26,38;23,7;90;74;0,866667
24/04/1994;1,2;5,9;25;31;26,84;23,6;91,75;85;1,566667
25/04/1994;1,1;8,1;1,8;31,8;27,44;24,2;78,75;67;2,466667
26/04/1994;1,8;7,3;0,2;32,2;26,78;23,8;86;72;2,1
27/04/1994;1,5;1,6;20;30;25,54;23,2;93,25;89;1,7
28/04/1994;0,8;3,7;11,2;31,6;26,08;23,4;84,5;64;2,033333
29/04/1994;1,5;5,1;9,4;31,2;26,36;23,6;88,5;73;0,8
30/04/1994;1,3;1,8;17;30,8;26,44;23,6;87,5;74;1,666667
01/05/1994;1,1;3,9;36,5;31,1;26,46;22,8;85;65;1,1
02/05/1994;1,3;2,6;0;30,1;25,7;23,2;90,5;80;0,966667
03/05/1994;1;3,6;19,2;30,7;26,22;23,7;91,25;80;0,633333
04/05/1994;1,1;5,4;2,4;31;27,02;24;86,5;76;1,433333
05/05/1994;1,5;5,2;47;30,7;27,02;23,8;87,25;72;2,1
06/05/1994;1,6;5,9;0,8;31,9;26,78;24,2;89;78;2,4
07/05/1994;1,4;9,1;2,3;32,2;26,76;23,2;82;63;2,366667
08/05/1994;2,2;0,7;15,4;29,8;25,78;23,4;89,5;79;1,1
09/05/1994;1;1;0,2;30,2;25,86;23,8;94;88;1,266667
10/05/1994;0,8;3,1;62,4;30,9;25,88;22,6;87,75;78;1,7
11/05/1994;1,5;2,3;1,5;30,6;26,28;23,6;91,25;84;1,066667
12/05/1994;0,9;3,2;29;29,3;26,06;23;91,75;86;0,766667
13/05/1994;0,9;6,2;1,4;31,5;26,46;23;85;66;1,566667
14/05/1994;2,2;5;0;31,5;26,82;23,8;88,75;84;1,666667
15/05/1994;1;3,1;6,9;31,5;26,34;23,2;90;77;1,9
16/05/1994;0,7;0,9;8,7;28,9;25,54;23,8;95,75;93;0,533333
17/05/1994;0,9;7,9;10,4;32;26,6;23,4;87,5;72;0,6
18/05/1994;1,6;5,7;0,7;31,5;26,4;24,1;89;74;1,166667
19/05/1994;1,2;8;3,5;31,2;26,64;22,8;86;75;1,7
20/05/1994;1,5;5;1,8;30,6;26,16;23,2;88,25;78;2,266667
21/05/1994;1,4;4,5;1,8;31,3;26,02;23,6;88,5;71;1,366667
22/05/1994;1,4;5;10,7;30,9;26,34;23,4;90,5;79;1
23/05/1994;1,3;4,7;1,2;31,1;26,7;24,4;90,25;84;1,633333
24/05/1994;1,2;4,7;4,4;30,9;26,3;23;92;83;1,366667
25/05/1994;1,2;6,8;11;31,5;26,1;23,4;89,25;78;1,9
26/05/1994;1,3;7,8;7,9;31,7;26,1;22,4;86,75;75;2,033333
27/05/1994;1,6;5,7;2,6;30,7;25,76;22,2;90,25;82;1,633333
28/05/1994;1,1;3;3,8;31,1;25,5;23,1;92;82;0,5
29/05/1994;1,1;8,1;23,8;32,3;26,58;22;83;63;0,9
30/05/1994;1,5;6,7;2,9;31,6;26,2;22,8;86;65;2,9
31/05/1994;1,5;4,7;35;31,5;26,52;23,4;90,75;85;1,633333
01/06/1994;1;6,9;9,1;31,3;26,42;23,8;83,75;65;2,2
02/06/1994;1,8;6,1;5,7;31,3;26,26;23,2;86,5;66;1,233333
03/06/1994;1,7;7,4;7,1;31,9;26,3;23;84,5;64;1,266667
04/06/1994;1,3;4,4;11,1;30,3;25,98;22,8;89;78;1,033333
05/06/1994;1,4;8,3;4;31,3;26,3;22,2;83,25;65;0,366667
06/06/1994;1,8;8,7;0;31,7;25,94;22;84,5;68;1,3
07/06/1994;2,3;8,4;6,6;31,6;26;22,8;84,25;61;2,266667
08/06/1994;1,7;8,7;8,8;31,5;26,42;23,8;82,25;59;2,2
09/06/1994;2;8,1;2;31,6;26,36;22,4;84,5;71;1,333333
10/06/1994;1,7;8,9;0,1;31,6;26,96;23;78,5;58;2,066667
11/06/1994;2,4;7,2;2,8;31,6;26,64;23,4;84,25;67;1,833333
12/06/1994;1,8;6,2;0,3;31,3;26,5;23,4;86,5;76;1,866667
13/06/1994;1,5;8,4;1,6;31,9;26,94;23;79,75;59;2,7
14/06/1994;2;6,7;0;32;26,7;23,3;84,25;64;0,966667
15/06/1994;2;8,5;3,5;31,6;27,12;23,4;77;65;2,733333
16/06/1994;2,6;7,5;0;31,5;26,5;23,4;81,5;62;2,166667
17/06/1994;1,8;7;1;30,9;26,02;23,2;89,25;81;2,3
18/06/1994;1,3;8,2;24,2;31,1;26,5;23,2;83,25;63;1,8
19/06/1994;1,9;7,8;11,6;31,5;26,42;24;86,25;69;2,233333
20/06/1994;1,5;8,7;20,7;31,6;26,52;22,4;86;75;1,866667
21/06/1994;1,6;7,6;4,8;31,1;26,04;21,6;84,75;71;1,266667
22/06/1994;1,7;7,1;0;31,3;25,98;22,2;85,5;74;1,4
23/06/1994;1,4;4;17,9;30,9;25,7;23;86,75;68;1,7
24/06/1994;1,4;7,8;8,4;31,9;26,38;22;81,5;66;1,866667
25/06/1994;1,7;8,2;7,1;32;26,8;21,6;79,75;62;1,2
26/06/1994;1,9;8,8;1,4;32,2;26,28;23;85,25;67;1,633333
27/06/1994;1,8;8,9;58,7;31,3;27,04;23,3;83,5;77;2
28/06/1994;1,8;6,2;0,2;30,9;26,68;23;86,25;80;1,333333
29/06/1994;1,5;7,1;3;30,9;25,52;22,8;87,5;76;2,9
30/06/1994;1,6;4;14,4;29,3;25,06;22,1;92,25;82;1,933333
01/07/1994;1;7,6;4,1;31,3;26,46;22,8;81,5;63;1,866667
02/07/1994;1,8;8,7;0,6;31,6;26,74;22,9;80;63;2,066667
03/07/1994;2,2;8,8;1;31,2;26,28;22;80;61;1,9
04/07/1994;2,2;8,9;0;31,1;26,06;22,8;81,25;64;1,666667
05/07/1994;2,2;8,2;0,6;31,5;26,04;22,8;83,5;64;2,333333
06/07/1994;1,9;7,8;5,3;31,2;25,92;22,6;84;64;1,566667
07/07/1994;1,6;5,3;6,3;31,1;25,22;22,2;84,5;62;1,733333
08/07/1994;2;5,7;0,2;30,3;26,08;22,2;83,75;66;2,4
09/07/1994;1,9;7;0;31;25,98;23,2;87,5;79;2,9
10/07/1994;1,5;8,4;3;31,4;25,78;21,8;86,5;72;1,366667
11/07/1994;1,8;5,6;6,1;30,5;25,46;22,4;87,75;70;0,966667
12/07/1994;1,2;8,5;4,4;30,4;26,2;21,6;81,25;67;2,3
13/07/1994;2;3,3;0;30,7;25,82;21,2;82,75;69;1,766667
14/07/1994;1,8;5,4;1,8;30,6;25,46;22,8;89,75;84;1,233333
15/07/1994;1,6;9,2;2;31,5;27,16;22,6;77,75;60;2,966667
16/07/1994;2,4;9,1;0;31,5;26,8;23,1;79,75;65;2,366667
17/07/1994;2,3;7;0;31,3;25,98;22,6;85,75;70;2,233333
18/07/1994;1,5;6,6;20,4;31;25,56;22,7;84,25;63;2,133333
19/07/1994;1,3;6;10,9;30,9;26,22;22,4;87,5;74;1,866667
20/07/1994;1,3;7,8;5,4;31;25,88;22;85;64;1,966667
21/07/1994;1,8;8,5;1,1;31,5;26,2;21,9;84,5;66;1,6
22/07/1994;1,5;8,1;1;31,1;26,34;22,8;81,25;65;2,466667
23/07/1994;1,7;8,4;1,2;31,3;26,76;21,6;81;61;2,033333
24/07/1994;2,1;8,1;4;31,5;27,1;22,4;82,25;62;1,966667
25/07/1994;2,2;8,3;0;31,7;26,98;23;80,25;64;1,933333
26/07/1994;1,9;8,4;0;31,4;27,08;23,2;80;66;2,066667
27/07/1994;2,4;8,3;0;31;26,56;23,2;82,5;63;2,7
28/07/1994;2,3;9,3;0;32,3;27,04;22,2;77,5;60;2,533333
29/07/1994;2,3;8,7;0;31,3;25,9;22,8;82;60;2,633333
30/07/1994;1,8;8,4;26,4;32,2;26,92;22;79,75;60;1,8
31/07/1994;2,4;8,4;0;32,2;26,48;23;79;57;1,366667
01/08/1994;2,4;8,8;2,9;32,1;25,56;21,8;81,5;60;1,966667
02/08/1994;1,6;5,5;4,8;31,5;24,98;22,2;87,75;70;1,566667
03/08/1994;1,8;8,6;8,9;32;26;21,8;82,75;61;1,066667
04/08/1994;1,6;8,6;1,4;32,1;26,1;23;84,25;65;1,933333
05/08/1994;1,6;8,8;8,4;31,5;26,1;22,2;85,75;64;1,966667
06/08/1994;1,9;7,7;12,2;31,8;26,2;21,9;83,75;69;1,6
07/08/1994;1,6;9,3;4,4;30,9;26,14;22,8;83;69;2,033333
08/08/1994;1,9;6,4;0;31,5;26,32;23;86,25;80;2,666667
09/08/1994;1,6;8,7;0;31,9;26,56;21,9;79;65;2,033333
10/08/1994;2,2;7,6;0;31,7;26,16;22,2;82,75;65;1,9
11/08/1994;1,6;6,9;11,4;31,7;26,16;22,6;87,75;75;2,033333
12/08/1994;1,5;7,7;9,4;32;26,18;22,2;84;72;1,7
13/08/1994;1,7;9,3;0;31,9;25,66;22,1;84,5;65;1,7
14/08/1994;1,8;8,9;8,6;31,5;26,66;22,9;83,25;66;2,266667
15/08/1994;2;8,6;0;31,9;26,32;22,8;80;62;1,966667
16/08/1994;1,8;8,2;2,3;32,2;27,1;22,5;80,5;62;1,6
17/08/1994;2,2;10;0;32,2;27,18;23,6;81,25;62;1,8
18/08/1994;2,4;9,7;0;32,2;27,06;23,2;80,5;60;2,466667
19/08/1994;2,4;9,2;0;31,4;26,16;23;87,75;80;2,033333
20/08/1994;1,8;9,9;5,2;31,5;25,96;22;82,75;64;2,866667
21/08/1994;2,1;8,9;18,2;31,4;26,14;22,9;84,25;63;2,966667
22/08/1994;1,6;9,1;8,3;31,7;26,42;22,8;80,5;58;2,8
23/08/1994;2,3;9,7;0;31,9;27,24;23,4;79,75;64;2,7
24/08/1994;2,4;8,6;0;32,4;26,96;22,6;84,25;70;2,166667
25/08/1994;2,1;9,9;0,3;31,9;27,12;22,2;81;70;2,4
26/08/1994;1,6;9,3;1,2;32,1;26,56;23;84,75;64;1,4
27/08/1994;2,4;9,5;0,6;32,5;26,42;22,8;82;60;2,1
28/08/1994;1,7;8,5;11,9;31,7;26,06;22,3;86,25;75;2,3
29/08/1994;1,7;7,5;1,1;32,2;26,14;22,1;86;70;2,1
30/08/1994;1,3;9,4;12,4;31,7;26,74;22,6;75,75;63;2,633333
31/08/1994;2,4;8,2;0;31,9;25,88;21,9;84,75;72;2,166667
01/09/1994;1,7;7,2;4,6;32;26,04;23;84,5;64;1,366667
02/09/1994;1,8;8,4;11,1;32,7;27,02;22,2;74,25;60;2,233333
03/09/1994;2,8;8,6;0,1;32,3;26,5;22,3;83,25;64;1,633333
04/09/1994;1,9;9,5;1,8;32,3;26,62;23;82;69;1,433333
05/09/1994;1,1;8,9;0,3;32,4;26,5;22,9;82;65;1,566667
06/09/1994;2;8,3;0,5;33,2;26,6;23,5;81;58;2,1
07/09/1994;2;7,2;0,4;31,7;26,1;22,4;85,5;77;1,833333
08/09/1994;1,5;8,1;8,5;32,1;26,78;23,1;80,25;63;1,866667
09/09/1994;1,8;9,1;0,1;32,9;27,46;22,6;79;63;2,566667
10/09/1994;2,3;8,6;0;32,3;27,14;23,2;78,25;65;1,9
11/09/1994;2,2;5,2;0;31,7;26,34;23,6;88,25;78;1,766667
12/09/1994;1,4;7,5;23,2;32,3;26,6;23,2;87;78;2,6
13/09/1994;1,8;6,8;18,8;31,5;26,4;23,6;85,75;78;2,3
14/09/1994;1,5;8,7;7,1;32,1;26,84;22,5;76,5;63;2,5
15/09/1994;2,5;8;0;32,1;27,08;22,4;76;60;2,133333
16/09/1994;2,2;9,5;1,6;32,5;27,02;22,6;76,75;58;2,7
17/09/1994;2,5;9;0,1;33;26,66;23;80,5;71;1,1
18/09/1994;2,2;9,6;0,2;32,9;27,34;23;79,5;59;2,166667
19/09/1994;2,6;4,7;0;32,1;26,7;23,2;83,25;68;1,7
20/09/1994;1,7;6,6;0;32,6;27,06;23,4;81,75;73;2,3
21/09/1994;2,2;9,1;0;33;27,74;23,6;76,75;62;2,033333
22/09/1994;3,8;9,8;0;33,3;27,22;23,2;79,75;59;2,1
23/09/1994;2,4;6,9;6,4;32,8;27;23,2;84,75;71;1,966667
24/09/1994;1,8;8,6;1;32,4;27,14;23,2;83,75;71;1,8
25/09/1994;1,9;7,4;4,7;32,1;27,02;23;84;81;2,366667
26/09/1994;1,9;8;9,5;32,3;27,58;23,6;79,25;66;1,7
27/09/1994;2,8;5,8;0;31,8;26,76;22,1;77,75;70;2,633333
28/09/1994;2,2;6,7;0;32;26,2;22,4;86,5;69;1,833333
29/09/1994;1,7;6,4;16,4;31,1;26,02;22,4;86,5;83;1,433333
30/09/1994;1,7;6,7;3,8;32,1;26,96;22,3;80,5;74;1,933333
01/10/1994;2,1;9,1;0;33,1;27,02;22,8;82;61;1,966667
02/10/1994;2,4;6,7;0,3;32,2;26,8;23,2;87,5;82;1,866667
03/10/1994;1,4;7,3;14,4;32,2;26,42;22;83,75;71;2,466667
04/10/1994;1,8;7,3;2,6;32,1;26,58;23,4;86;72;1,633333
05/10/1994;1,6;6,8;8,3;30,9;26,66;22,6;84,25;81;2,366667
06/10/1994;1,7;5,2;8,3;31,5;26,9;23,2;87,25;80;1,133333
07/10/1994;1,4;8,2;4,4;32,5;27,06;23;80,5;72;1,966667
08/10/1994;2,1;7,7;0;31,5;26,5;23,4;85,25;74;2,033333
09/10/1994;1,6;0,8;18,1;31,3;26,56;23,5;84,75;74;1,566667
10/10/1994;1,2;5,2;8;30,7;26,38;22;82,5;71;1,466667
11/10/1994;2;9,3;0;32,6;27;22,2;82;68;2,166667
12/10/1994;2,4;10,2;1,1;32,9;27,52;23;72,5;59;2,8
13/10/1994;2,9;9,3;0;32,6;26,96;21,8;79,25;61;2,6
14/10/1994;3,1;6,8;0;32,3;27,02;22,4;86,25;76;3,033333
15/10/1994;1,6;7,6;17;32,4;26,64;23,2;83,25;67;1,366667
16/10/1994;1,8;5,5;6,4;30,7;26,38;23;82,25;71;2,133333
17/10/1994;1,5;3,7;10;31,5;25,7;22,2;87,5;77;1,8
18/10/1994;1,3;4,5;12,4;32,3;26,76;22,8;82,25;63;1,9
19/10/1994;1,9;5,9;0;31,1;26,86;22,8;82,75;67;1,533333
20/10/1994;2;7,9;1,9;31,6;26,92;23,2;82,25;76;2,633333
21/10/1994;2,1;8,5;3;32,5;26,9;21,8;79;67;2,166667
22/10/1994;2,3;8,8;0,1;33;27,16;21,8;74,25;59;2,033333
23/10/1994;2,7;8,6;0,4;32,7;27,38;22,5;77,75;70;2,666667
24/10/1994;2,5;6,7;0;32,1;27,4;22,6;78,25;72;3,066667
25/10/1994;2,2;5;0,2;31,8;27;23;79;69;2,033333
26/10/1994;2,3;3,6;0;31,6;26,56;21,8;83;75;2,366667
27/10/1994;1,9;7,5;0,8;31,1;26,26;22,6;82,5;73;2
28/10/1994;2;8,5;0;32,7;27,1;22,6;80,25;74;2,433333
29/10/1994;2,6;7,1;0;31,8;27,1;22,6;77,5;73;2,233333
30/10/1994;2,4;7,2;0;31,5;26,98;22,6;73;64;1,8
31/10/1994;2,5;8,6;0,4;32,5;26,18;21,4;82;66;1,466667
01/11/1994;2,4;7,2;5;32,4;27,02;23;84,75;74;2,233333
02/11/1994;1,8;5,1;6,4;31,3;26,6;23,1;85;79;2,233333
03/11/1994;1,4;2;5,2;31,2;26,6;23;84,25;70;2,166667
04/11/1994;1,8;5,7;0;31,3;26,18;23,6;84,25;73;2,333333
05/11/1994;1,8;6,4;0;31,8;26,44;23,6;88,5;79;2,266667
06/11/1994;1,7;7,7;16,4;32,4;26,98;22,6;80;64;2,133333
07/11/1994;1,9;6,3;0;31,9;26,62;22,3;81,5;71;3,133333
08/11/1994;2;6,6;6,9;31,5;25,7;21,9;86;73;2
09/11/1994;1,7;5,8;4,2;31,6;25,84;22;88,5;76;2,466667
10/11/1994;1,3;5,7;25,1;31,7;26,76;22,4;85;84;1,966667
11/11/1994;1,8;8,3;2;32,2;26,84;22,2;79,5;71;2,133333
12/11/1994;1,9;9,4;3,2;32,7;26,9;22,2;83,5;65;1,533333
13/11/1994;2;3,7;11,6;31,3;26,56;23;81,5;69;1,833333
14/11/1994;1,7;8,4;10,4;32;27,16;22,4;81;73;2,9
15/11/1994;1,8;9;0;33,2;27,58;22,8;79,25;67;2,533333
16/11/1994;2,2;5,7;0;32,2;27,28;23,6;81;70;2,266667
17/11/1994;2,2;4,8;0,2;32,3;26,98;23,4;78;59;2,066667
18/11/1994;3,7;7,3;0;32,8;27,04;22,6;81,5;71;2,1
19/11/1994;2;8,2;7,1;32,7;27,3;21,8;80,5;72;2,966667
20/11/1994;2,3;8,7;0;33,2;26,8;22,4;84,75;71;2,2
21/11/1994;2,4;7,2;2,4;32,9;27,78;23,8;78,5;77;3,733333
22/11/1994;2,8;3,1;0,3;32,6;27,68;23;75;68;2,1
23/11/1994;4,2;1,4;0;31;26,1;22,4;89,5;74;1,433333
24/11/1994;1,4;1,7;0,2;31,8;27,12;23,5;81,25;75;2,966667
25/11/1994;1,7;0,7;4;31,1;26,44;22,2;86,25;83;1,966667
26/11/1994;1,7;3,6;14,9;31,2;26,4;21,8;85,75;80;1,9
27/11/1994;1,3;7,4;9,2;31,9;26,46;22,2;89,25;84;1,733333
28/11/1994;1,2;1,9;20;31,4;26,72;23,2;85,5;73;1,4
29/11/1994;1,5;0,7;4,3;29,3;25,88;23,8;92,25;92;1,066667
30/11/1994;1;5,2;0,6;32,2;26,66;23,3;81,75;61;2,033333
01/12/1994;2;8;0;32,5;27,26;21,8;72,5;56;2,6
02/12/1994;2,8;5,4;0;32,4;26,86;22,7;86,25;76;1,866667
03/12/1994;2;2,4;15,4;31,7;26,76;22,7;77,5;64;1,933333
04/12/1994;2,5;8,1;0;32,9;27,36;22,5;76,75;71;2,933333
05/12/1994;2,6;7,7;0;32,8;27,08;22,8;83,75;73;2,433333
06/12/1994;2,1;6,7;18,6;33,1;27,24;23,3;78,5;63;2,466667
